condition,drugName,total_pred
"Nausea/Vomiting, Postoperative",Ondansetron,1.8356889
"Nausea/Vomiting, Postoperative",Palonosetron,0.540879697
"Nausea/Vomiting, Postoperative",Zofran,1.352199242
"Nausea/Vomiting, Radiation Induced",Zofran,71.39611995
Nephrotic Syndrome,CellCept,18.54541016
Nephrotic Syndrome,Mycophenolate mofetil,18.54541016
Nephrotic Syndrome,Prednisone,1.229463518
Neuralgia,Baclofen,0.838640197
Neuralgia,Keppra,0.103024704
Neuralgia,Levetiracetam,0.36167218
Neuralgia,Lioresal,0.352315714
Neuralgia,Lyrica,2.061432892
Neuralgia,Methylprednisolone,0.22496889
Neuralgia,Nortriptyline,1.209490962
Neuralgia,Pregabalin,1.646900151
Neuropathic Pain,Gabapentin,0.184338638
Neuropathic Pain,Lidocaine,0.064068565
Neuropathic Pain,Lyrica,0.750569754
Neuropathic Pain,Oxcarbazepine,0.116881607
Neuropathic Pain,Pregabalin,0.677990247
Neurosurgery,Dilantin,17.93481946
Neurosurgery,Phenytoin,14.93481946
Neutropenia Associated with Chemotherapy,Neulasta,1.833527996
Neutropenia Associated with Chemotherapy,Pegfilgrastim,2.522257816
New Daily Persistent Headache,Keppra,15.42632368
New Daily Persistent Headache,Levetiracetam,2.079398483
New Daily Persistent Headache,Sumatriptan,1.62263909
Niacin Deficiency,Niacin,1.663518786
Niacin Deficiency,Niacinamide,5.235834539
Night Terrors,Clonazepam,3.130743318
Night Terrors,Diazepam,13.16329562
Night Terrors,Klonopin,11.61792684
Night Terrors,Valium,10.95935841
Nightmares,Prazosin,8.7826787
Nocturnal Leg Cramps,Carisoprodol,8.260708094
Nocturnal Leg Cramps,Qualaquin,7.405228187
Nocturnal Leg Cramps,Quinine,5.730838418
Nocturnal Leg Cramps,Soma,16.34989531
Nocturnal Leg Cramps,Verapamil,2.722918901
Non-Hodgkin's Lymphoma,Bendamustine,19.83225554
Non-Hodgkin's Lymphoma,Rituxan,19.83225554
Non-Hodgkin's Lymphoma,Rituximab,1.24763909
Non-Hodgkin's Lymphoma,Treanda,19.83225554
Non-Hodgkin's Lymphoma,Vincristine,0
Non-Small Cell Lung Cance,Alimta,1.992528302
Non-Small Cell Lung Cance,Avastin,8.860234221
Non-Small Cell Lung Cance,Crizotinib,0
Non-Small Cell Lung Cance,Erlotinib,5.115232011
Non-Small Cell Lung Cance,Gefitinib,2.163166791
Non-Small Cell Lung Cance,Iressa,2.499997616
Non-Small Cell Lung Cance,Keytruda,0.055405656
Non-Small Cell Lung Cance,Nivolumab,1.117633196
Non-Small Cell Lung Cance,Opdivo,0.82490762
Non-Small Cell Lung Cance,Pembrolizumab,0.092342761
Non-Small Cell Lung Cance,Tarceva,4.847969455
Non-Small Cell Lung Cance,Taxol,0.950582164
Non-Small Cell Lung Cance,Xalkori,0.435683492
Nonoccupational Exposure,Atripla,0
Nonoccupational Exposure,Emtricitabine / tenofovir,0
Not Listed / Othe,Acetaminophen / hydrocodone,0.028202293
Not Listed / Othe,Acetaminophen / oxycodone,0.008057798
Not Listed / Othe,Acetaminophen / propoxyphene,0.012086697
Not Listed / Othe,Acetaminophen / tramadol,0.139401016
Not Listed / Othe,Acyclovir,0.055821557
Not Listed / Othe,Alprazolam,0.017576502
Not Listed / Othe,Amitriptyline,0
Not Listed / Othe,Amlodipine / benazepril,0.026861766
Not Listed / Othe,Armodafinil,0.018029505
Not Listed / Othe,Asenapine,0
Not Listed / Othe,Aspirin / butalbital / caffeine,0
Not Listed / Othe,Azelastine,0.044353991
Not Listed / Othe,Baclofen,0.072520183
Not Listed / Othe,Bethanechol,0.048346789
Not Listed / Othe,Biotin,0.297388833
Not Listed / Othe,Brexpiprazole,0
Not Listed / Othe,Buprenorphine,0.024173394
Not Listed / Othe,Buprenorphine / naloxone,0.006841291
Not Listed / Othe,Buspirone,0.205473851
Not Listed / Othe,Capsaicin,0.265907337
Not Listed / Othe,Carbamazepine,0.008408628
Not Listed / Othe,Carisoprodol,0.072520183
Not Listed / Othe,Cetirizine,0.040450036
Not Listed / Othe,Citalopram,0.097046968
Not Listed / Othe,Clindamycin,0.042760196
Not Listed / Othe,Clomipramine,0.037821445
Not Listed / Othe,Clonazepam,0.003819984
Not Listed / Othe,Clozapine,0.433566566
Not Listed / Othe,Cyclobenzaprine,0.018586802
Not Listed / Othe,Cyproheptadine,0.190697854
Not Listed / Othe,Dasatinib,0.024173394
Not Listed / Othe,Desmopressin,0.027880203
Not Listed / Othe,Dexamethasone,0.021511936
Not Listed / Othe,Diazepam,0.072520183
Not Listed / Othe,Diclofenac,0
Not Listed / Othe,Doxazosin,0.281764648
Not Listed / Othe,Duloxetine,0
Not Listed / Othe,Escitalopram,0
Not Listed / Othe,Esomeprazole,0.006043349
Not Listed / Othe,Ethinyl estradiol / norethindrone,0
Not Listed / Othe,Ethinyl estradiol / norgestimate,0
Not Listed / Othe,Ethinyl estradiol / norgestrel,0.008033416
Not Listed / Othe,Exenatide,0
Not Listed / Othe,Fenofibrate,0.747457995
Not Listed / Othe,Fentanyl,0.108780274
Not Listed / Othe,Flavoxate,0.08460688
Not Listed / Othe,Fluoxetine,0.007726346
Not Listed / Othe,Fluoxetine / olanzapine,0.029759986
Not Listed / Othe,Fluticasone,0.195161422
Not Listed / Othe,Gabapentin,0.02683841
Not Listed / Othe,Guaifenesin / pseudoephedrine,0.012086697
Not Listed / Othe,Hydrochlorothiazide / losartan,0.061438462
Not Listed / Othe,Hydrochlorothiazide / triamterene,0.19798047
Not Listed / Othe,Hydrocodone,0.146697633
Not Listed / Othe,Hydroxyzine,0.037173604
Not Listed / Othe,Ibuprofen,0.029759986
Not Listed / Othe,Indomethacin,0.003706809
Not Listed / Othe,Levetiracetam,0.028531431
Not Listed / Othe,Levocetirizine,0.016359357
Not Listed / Othe,Levofloxacin,0.030216743
Not Listed / Othe,Levonorgestrel,0
Not Listed / Othe,Levothyroxine,0.018428045
Not Listed / Othe,Lisdexamfetamine,0
Not Listed / Othe,Lisinopril,0.054689364
Not Listed / Othe,Loratadine,0.052136115
Not Listed / Othe,Lorazepam,0.093881967
Not Listed / Othe,Lurasidone,0
Not Listed / Othe,Magnesium citrate,0.012086697
Not Listed / Othe,Medroxyprogesterone,0.012086697
Not Listed / Othe,Melatonin,0.104725196
Not Listed / Othe,Meloxicam,0.068491284
Not Listed / Othe,Methadone,0.154011676
Not Listed / Othe,Methocarbamol,0.008275172
Not Listed / Othe,Metoclopramide,0.011065957
Not Listed / Othe,Metoprolol,0.050455746
Not Listed / Othe,Metronidazole,0.006500105
Not Listed / Othe,Minoxidil,0.773548616
Not Listed / Othe,Mirtazapine,0.069762137
Not Listed / Othe,Misoprostol,0.133919939
Not Listed / Othe,Mometasone,0.08460688
Not Listed / Othe,Norethindrone,0.020493519
Not Listed / Othe,Nystatin / triamcinolone,0.04230344
Not Listed / Othe,Olanzapine,0.0369895
Not Listed / Othe,Olmesartan,0.03036181
Not Listed / Othe,Oxybutynin,0.130773632
Not Listed / Othe,Oxycodone,0.045588189
Not Listed / Othe,Phenazopyridine,0.006500105
Not Listed / Othe,Phendimetrazine,0.036260091
Not Listed / Othe,Phentermine,0.033470787
Not Listed / Othe,Promethazine,0.050656949
Not Listed / Othe,Propranolol,0.236349374
Not Listed / Othe,Pyridostigmine,0.051006813
Not Listed / Othe,Quazepam,0.05200084
Not Listed / Othe,Quetiapine,0.008006957
Not Listed / Othe,Ranitidine,0.25382064
Not Listed / Othe,Regadenoson,0.060433486
Not Listed / Othe,Rizatriptan,0.01229996
Not Listed / Othe,S-adenosylmethionine,0.036260091
Not Listed / Othe,Sertraline,0.023435413
Not Listed / Othe,Sorafenib,0
Not Listed / Othe,Sucralfate,0.293296089
Not Listed / Othe,Sulfamethoxazole / trimethoprim,0
Not Listed / Othe,Tamoxifen,0.551212982
Not Listed / Othe,Temazepam,0
Not Listed / Othe,Testosterone,0.120866971
Not Listed / Othe,Topiramate,0.03224739
Not Listed / Othe,Tramadol,0.106436383
Not Listed / Othe,Trandolapril / verapamil,0
Not Listed / Othe,Trazodone,0.040880413
Not Listed / Othe,Triamcinolone,0.009750157
Not Listed / Othe,Vancomycin,0.025947662
Not Listed / Othe,Venlafaxine,0.012281282
Not Listed / Othe,Vilazodone,0.012086697
Not Listed / Othe,Vortioxetine,0.025129803
Not Listed / Othe,Zaleplon,0.059519973
Not Listed / Othe,Zolpidem,0
Obesity,Adipex-P,0.057156497
Obesity,Adipost,0.098637637
Obesity,Alli,0.072318462
Obesity,Belviq,0.074733528
Obesity,Benzphetamine,0.033138636
Obesity,Bontril PDM,0.024678816
Obesity,Bontril Slow Release,0.103654416
Obesity,Bupropion,0.140796003
Obesity,Bupropion / naltrexone,0.035536657
Obesity,Chorionic gonadotropin (hcg),0.037079311
Obesity,Contrave,0.035504106
Obesity,Didrex,0.054747703
Obesity,Diethylpropion,0.045248928
Obesity,Fastin,0.117587621
Obesity,Liraglutide,0.035256787
Obesity,Lomaira,0.002729631
Obesity,Lorcaserin,0.070618829
Obesity,Meridia,0.046768321
Obesity,Methylphenidate,0.044620804
Obesity,Orlistat,0.080019581
Obesity,Phendiet,0.03818596
Obesity,Phendimetrazine,0.055406167
Obesity,Phentermine,0.03880668
Obesity,Phentermine / topiramate,0.067055377
Obesity,Pregnyl,0.023698337
Obesity,Pristiq,0.020932524
Obesity,Qsymia,0.064857369
Obesity,Saxenda,0.032122184
Obesity,Tenuate,0.050061381
Obesity,Tenuate Dospan,0.079459131
Obesity,Topamax,0.13200218
Obesity,Topiramate,0.12902853
Obesity,Victoza,0.11320454
Obesity,Xenical,0.095039847
Obsessive Compulsive Disorde,Abilify,0.247530989
Obsessive Compulsive Disorde,Anafranil,0.773054202
Obsessive Compulsive Disorde,Aripiprazole,0.309894502
Obsessive Compulsive Disorde,Citalopram,0.287894949
Obsessive Compulsive Disorde,Clomipramine,0.416659174
Obsessive Compulsive Disorde,Effexor XR,0.218817372
Obsessive Compulsive Disorde,Escitalopram,0.325699835
Obsessive Compulsive Disorde,Fluoxetine,0.19190189
Obsessive Compulsive Disorde,Fluvoxamine,0.234422479
Obsessive Compulsive Disorde,Lexapro,1.180282639
Obsessive Compulsive Disorde,Luvox,0.382237654
Obsessive Compulsive Disorde,Luvox CR,0.14309839
Obsessive Compulsive Disorde,Mirtazapine,0.176808434
Obsessive Compulsive Disorde,Olanzapine,0.126072351
Obsessive Compulsive Disorde,Paroxetine,0.534297153
Obsessive Compulsive Disorde,Paxil,0.427873282
Obsessive Compulsive Disorde,Prozac,0.664897079
Obsessive Compulsive Disorde,Quetiapine,0.195410799
Obsessive Compulsive Disorde,Riluzole,0.178197122
Obsessive Compulsive Disorde,Seroquel,0.131181709
Obsessive Compulsive Disorde,Seroquel XR,0.183982832
Obsessive Compulsive Disorde,Sertraline,0.357609232
Obsessive Compulsive Disorde,Venlafaxine,0.17181573
Obsessive Compulsive Disorde,Zoloft,0.38736546
Obsessive Compulsive Disorde,Zyprexa,0.233722088
Obstructive Sleep Apnea/Hypopnea Syndrome,Armodafinil,1.137269283
Obstructive Sleep Apnea/Hypopnea Syndrome,Modafinil,2.005592479
Obstructive Sleep Apnea/Hypopnea Syndrome,Nuvigil,1.31442099
Obstructive Sleep Apnea/Hypopnea Syndrome,Provigil,3.042508702
Occipital Neuralgia,Gabapentin,13.44143271
Occupational Exposure,Combivir,1.163518786
Ocular Rosacea,Doxycycline,16.17244065
Ocular Rosacea,Oracea,13.42244065
Oligospermia,Clomid,92.43834662
"Onychomycosis, Fingernail",Ciclopirox,8.317593932
"Onychomycosis, Fingernail",Lamisil,5.131190045
"Onychomycosis, Fingernail",Penlac Nail Lacquer,12.5312051
"Onychomycosis, Fingernail",Terbinafine,5.070890171
"Onychomycosis, Toenail",Ciclopirox,0.673281531
"Onychomycosis, Toenail",Diflucan,1.109012524
"Onychomycosis, Toenail",Efinaconazole,0.088124877
"Onychomycosis, Toenail",Fluconazole,0.09241771
"Onychomycosis, Toenail",Jublia,0.136089726
"Onychomycosis, Toenail",Kerydin,0.095245606
"Onychomycosis, Toenail",Lamisil,0.676985187
"Onychomycosis, Toenail",Pedipirox-4,0.077567919
"Onychomycosis, Toenail",Tavaborole,0.127344641
"Onychomycosis, Toenail",Terbinafine,0.433636542
Oophorectomy,Conjugated estrogens,7.531434116
Oophorectomy,Enjuvia,0
Oophorectomy,Estradiol,3.279734921
Oophorectomy,Estradiol Patch,2.250061691
Oophorectomy,Premarin,7.03929965
Oophorectomy,Prempro,0.041076476
Oophorectomy,Vivelle-Dot,3.524477963
Ophthalmic Surgery,Gatifloxacin,2.163518786
Ophthalmic Surgery,Moxifloxacin,7.699169278
Ophthalmic Surgery,Vigamox,11.56162615
Opiate Adjunct,Phenergan,6.654075146
Opiate Adjunct,Promethazine,6.597411132
Opiate Dependence,Bunavail,0.048304315
Opiate Dependence,Buprenorphine,0.163357962
Opiate Dependence,Buprenorphine / naloxone,0.135600596
Opiate Dependence,Naltrexone,0.196283961
Opiate Dependence,Revia,0.163858447
Opiate Dependence,Suboxone,0.137402315
Opiate Dependence,Subutex,0.24227632
Opiate Dependence,Vivitrol,0.189249703
Opiate Dependence,Zubsolv,0.076857341
Opiate Withdrawal,Catapres,1.207925452
Opiate Withdrawal,Catapres-TTS,0.43486021
Opiate Withdrawal,Chlordiazepoxide,0.214349685
Opiate Withdrawal,Clonidine,0.967570332
Opiate Withdrawal,Dolophine,0.559276965
Opiate Withdrawal,Methadone,0.45408469
Opiate Withdrawal,Methadone Diskets,0.522297604
Opiate Withdrawal,Methadose,0.833519856
Opiate Withdrawal,Methocarbamol,2.161227729
Opiate Withdrawal,Robaxin,1.101350911
Opiate Withdrawal,Tramadol,0.011437283
Opioid Overdose,Narcan Injection,8.158271419
Opioid-Induced Constipation,Amitiza,0
Opioid-Induced Constipation,Lubiprostone,0.236970995
Opioid-Induced Constipation,Methylnaltrexone,0.166216969
Opioid-Induced Constipation,Movantik,0.492267077
Opioid-Induced Constipation,Naloxegol,1.100724327
Opioid-Induced Constipation,Relistor,0.988803199
Oppositional Defiant Disorde,Lisdexamfetamine,95.1948266
Oral Thrush,Clotrimazole,5.022595572
Oral Thrush,Fluconazole,2.368610608
Oral Thrush,Mycelex Troche,8.433068978
Oral Thrush,Nilstat,4.327037573
Oral Thrush,Nystatin,1.61837002
"Organ Transplant, Rejection Prophylaxis",CellCept,1.745491676
"Organ Transplant, Rejection Prophylaxis",Cyclosporine,0.298169518
"Organ Transplant, Rejection Prophylaxis",Mycophenolate mofetil,2.488046604
"Organ Transplant, Rejection Prophylaxis",Prograf,1.623180782
"Organ Transplant, Rejection Prophylaxis",Tacrolimus,1.106695239
Osteoarthritis,Acetaminophen / aspirin / caffeine,0.004414585
Osteoarthritis,Acetaminophen / codeine,0.2072336
Osteoarthritis,Acetaminophen / propoxyphene,0.009560453
Osteoarthritis,Arthrotec,0.265259008
Osteoarthritis,Aspirin,0.037302048
Osteoarthritis,Bioflavonoids,0.056559794
Osteoarthritis,Bioflavonoids / zinc glycinate,0.036629742
Osteoarthritis,Capsaicin,0.078689735
Osteoarthritis,Cataflam,0.169931552
Osteoarthritis,Celebrex,0.198663826
Osteoarthritis,Celecoxib,0.181579483
Osteoarthritis,Chondroitin / glucosamine / methylsulfonylmethane,0.033627258
Osteoarthritis,Cymbalta,0.245584214
Osteoarthritis,Diclofenac,0.189237335
Osteoarthritis,Diclofenac / misoprostol,0.180785672
Osteoarthritis,Dolobid,0.005102526
Osteoarthritis,Duexis,0.021672169
Osteoarthritis,Duloxetine,0.171674571
Osteoarthritis,Esomeprazole / naproxen,0.101341334
Osteoarthritis,Etodolac,0.072102027
Osteoarthritis,Euflexxa,0.161393403
Osteoarthritis,Famotidine / ibuprofen,0.052017323
Osteoarthritis,Feldene,0.160678323
Osteoarthritis,Glucosamine,0.102050528
Osteoarthritis,Hyaluronan,0.131937513
Osteoarthritis,Hylan g-f 20,0.120271639
Osteoarthritis,Indocin,0.17208815
Osteoarthritis,Indomethacin,0.002861554
Osteoarthritis,Kenalog-10,0.002228963
Osteoarthritis,Ketoprofen,0.03345968
Osteoarthritis,Limbrel,0.1850403
Osteoarthritis,Lodine,0.10775886
Osteoarthritis,Medrol Dosepak,0.346971796
Osteoarthritis,Meloxicam,0.194843252
Osteoarthritis,Mobic,0.323767946
Osteoarthritis,Monovisc,0.026700496
Osteoarthritis,Motrin,0.1036168
Osteoarthritis,Nabumetone,0.37651332
Osteoarthritis,Naprelan,0.150154149
Osteoarthritis,Naprosyn,0.047031025
Osteoarthritis,Naproxen,0.115438424
Osteoarthritis,Orthovisc,0.152365515
Osteoarthritis,Oxaprozin,0.016578688
Osteoarthritis,Pennsaid,0.109281909
Osteoarthritis,Piroxicam,0.130093317
Osteoarthritis,Prednisone,0.012711088
Osteoarthritis,Relafen,0.640367065
Osteoarthritis,Salonpas Pain Patch,0
Osteoarthritis,Sodium hyaluronate,0.175716244
Osteoarthritis,Solu-Medrol,0.178220896
Osteoarthritis,Sulindac,0.015602742
Osteoarthritis,Supartz,0.100845167
Osteoarthritis,Synvisc,0.08709746
Osteoarthritis,Synvisc-One,0.150140629
Osteoarthritis,Triamcinolone,0.008501958
Osteoarthritis,Trolamine salicylate,0.025494541
Osteoarthritis,Tylenol with Codeine #3,0.255126321
Osteoarthritis,Valdecoxib,0.029335004
Osteoarthritis,Vimovo,0.089339657
Osteoarthritis,Voltaren,0.267424718
Osteoarthritis,Voltaren Gel,0.21306274
Osteoarthritis,Zorvolex,0.216088673
Osteolytic Bone Lesions of Multiple Myeloma,Zoledronic acid,22.49346516
Osteolytic Bone Metastases of Solid Tumors,Denosumab,2.094333816
Osteolytic Bone Metastases of Solid Tumors,Zoledronic acid,3.593074663
Osteolytic Bone Metastases of Solid Tumors,Zometa,3.028926301
Osteoporosis,Alendronate,0.933944476
Osteoporosis,Atelvia,0.333629711
Osteoporosis,Boniva,0.65321411
Osteoporosis,Calcitonin,0.522729371
Osteoporosis,Denosumab,1.109007561
Osteoporosis,Evista,0.91549356
Osteoporosis,Forteo,1.205247573
Osteoporosis,Fosamax,1.795603561
Osteoporosis,Ibandronate,0.782584918
Osteoporosis,Prolia,1.255703216
Osteoporosis,Reclast,0.900698878
Osteoporosis,Risedronate,0.96366873
Osteoporosis,Teriparatide,1.371207534
Osteoporosis,Zoledronic acid,0.687414083
Osteoporosis,Zometa,0.100582392
Otitis Externa,Ciprodex,0.086862155
Otitis Externa,Ciprofloxacin / dexamethasone,0.204585611
Otitis Externa,Cortisporin Otic,0.079775083
Otitis Externa,Hydrocortisone / neomycin / polymyxin b,0.255135838
Otitis Externa,Vosol HC,2.019284201
Otitis Media,A / B Otic,0.691823061
Otitis Media,Amoxicillin,0.12643941
Otitis Media,Amoxicillin / clavulanate,0.129872933
Otitis Media,Augmentin,0.343851976
Otitis Media,Azithromycin,0.654674792
Otitis Media,Bactrim,0.151228981
Otitis Media,Cefdinir,0.299145415
Otitis Media,Ceftriaxone,0.351220582
Otitis Media,Cefuroxime,0.025686865
Otitis Media,Ciprodex,0.371745391
Otitis Media,Ciprofloxacin / dexamethasone,0.33287546
Otitis Media,Clarithromycin,0.083115019
Otitis Media,Hydrocortisone / neomycin / polymyxin b,0.092375377
Otitis Media,Keflex,0.89912469
Otitis Media,Levofloxacin,0.1080207
Otitis Media,Ofloxacin,0.015110634
Otitis Media,Omnicef,0.329016557
Otitis Media,Septra DS,0.112390586
Otitis Media,Sulfamethoxazole / trimethoprim,0.068857154
Otitis Media,Suprax,0.365269406
Otitis Media,Zithromax,0.29897215
Ovarian Cance,Altretamine,5.76938343
Ovarian Cance,Avastin,5.327037573
Ovarian Cance,Bevacizumab,4.327037573
Ovarian Cance,Hexalen,5.76938343
Ovarian Cance,Paraplatin,4.327037573
Ovarian Cance,Zejula,0.374082287
Ovarian Cysts,Aviane,0.289107336
Ovarian Cysts,Ethinyl estradiol / levonorgestrel,0.057554239
Ovarian Cysts,Ethinyl estradiol / norgestimate,0.380655002
Ovarian Cysts,LoSeasonique,0.044378405
Ovarian Cysts,Mononessa,0.432900786
Ovarian Cysts,Orsythia,0.164515972
Ovarian Cysts,Ortho Cyclen,0.056537653
Ovarian Cysts,Ortho Tri-Cyclen,0.096032418
Ovarian Cysts,Ortho Tri-Cyclen Lo,0.374455175
Ovarian Cysts,Previfem,0.208030653
Ovarian Cysts,Seasonique,0.120556952
Ovarian Cysts,Sprintec,0.666182685
Ovarian Cysts,Tri-Sprintec,0.104964793
Ovarian Cysts,TriNessa,0.085815255
Ovarian Cysts,TriNessa Lo,0.076538288
Overactive Bladde,B & O Supprettes,0.354049863
Overactive Bladde,Belladonna / opium,0.011674102
Overactive Bladde,Botox,0.273255052
Overactive Bladde,Darifenacin,0.20983294
Overactive Bladde,Detrol,0.217075464
Overactive Bladde,Detrol LA,0.142792367
Overactive Bladde,Ditropan,0.133201358
Overactive Bladde,Enablex,0.153918559
Overactive Bladde,Fesoterodine,0.144348729
Overactive Bladde,Flavoxate,0.079832396
Overactive Bladde,Flomax,0.559107373
Overactive Bladde,Gelnique,0.146693974
Overactive Bladde,Mirabegron,0.272458408
Overactive Bladde,Myrbetriq,0.321487561
Overactive Bladde,OnabotulinumtoxinA,0.306105019
Overactive Bladde,Oxybutynin,0.179953066
Overactive Bladde,Oxytrol,0.348935012
Overactive Bladde,Sanctura,0.130842816
Overactive Bladde,Sanctura XR,0.072610646
Overactive Bladde,Solifenacin,0.319572964
Overactive Bladde,Tamsulosin,0.351104022
Overactive Bladde,Tolterodine,0.172321679
Overactive Bladde,Toviaz,0.183977757
Overactive Bladde,Trospium,0.245996874
Overactive Bladde,VESIcare,0.278239736
Ovulation Induction,Clomid,50.54802234
Ovulation Induction,Clomiphene,37.09180626
Paget's Disease,Actonel,13.18654625
Paget's Disease,Risedronate,13.18654625
Paget's Disease,Zoledronic acid,15.86580443
Pain,Acetaminophen,0.006476876
Pain,Acetaminophen / aspirin / caffeine / salicylamide,0.002187992
Pain,Acetaminophen / caffeine / dihydrocodeine,0.001364276
Pain,Acetaminophen / codeine,0.012008274
Pain,Acetaminophen / diphenhydramine,0.005397358
Pain,Acetaminophen / hydrocodone,0.021410843
Pain,Acetaminophen / oxycodone,0.018433078
Pain,Acetaminophen / pentazocine,0.00495838
Pain,Acetaminophen / phenyltoloxamine,0.009138979
